stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
F00081,Dózsa György tér,47.493698,19.038463,,,,2,-45
F00082,Alagút utca,47.497853,19.032981,,,,1,-38
F00083,Krisztina tér,47.496899,19.033406,,,,1,71
F00084,Alagút utca,47.496567,19.034415,,,,1,137
F00085,Krisztina tér,47.496881,19.032117,,,,2,118
F00086,Krisztina tér,47.496621,19.032847,,,,2,-114
F00087,Krisztina tér,47.496899,19.032742,,,,1,-99
F00088,Mikó utca,47.499246,19.030830,,,,1,117
F00089,Mikó utca,47.498365,19.028997,,,,2,-53
F00090,Mikó utca,47.498374,19.028747,,,,2,129
F00091,Korlát utca,47.501917,19.027405,,,,1,-38
F00092,Korlát utca,47.501719,19.027432,,,,1,136
F00093,Déli pályaudvar,47.499373,19.024769,F00093,,CSF00094,2,
F00094,Déli pályaudvar,47.500450,19.024604,F00094,,CSF00094,2,
F00095,Győri út,47.495252,19.025269,,,,2,-90
F00096,Győri út,47.495207,19.025813,,,,2,81
F00097,Ág utca,47.495675,19.029451,F00097,,CSF00097,1,-120
F00098,Ág utca,47.495451,19.029425,,,,1,39
F00099,Róka utca,47.494209,19.028879,,,,2,158
F00100,Naphegy tér,47.493517,19.032502,,,,1,
F00101,Várkert Bazár,47.493114,19.043161,,,,1,
F00102,Szarvas tér,47.492511,19.042351,,,,1,-58
F00103,Döbrentei tér,47.491486,19.043705,,,,1,132
F00104,Döbrentei tér,47.491243,19.043612,,,,1,122
F00105,Döbrentei tér,47.491737,19.043373,,,,1,-51
F00106,Várkert Bazár,47.493536,19.044169,,,,1,-26
F00107,Várkert Bazár,47.493186,19.044315,,,,1,151
F00108,Rudas Gyógyfürdő,47.489840,19.047208,,,,1,144
F00109,Rudas Gyógyfürdő,47.489084,19.048429,,,,1,
F00110,Döbrentei tér,47.490074,19.044767,,,,1,76
F00111,Rudas Gyógyfürdő,47.489273,19.046916,,,,1,-62
F00112,Rudas Gyógyfürdő,47.489075,19.046903,,,,1,
F00113,Döbrentei tér,47.490182,19.046863,,,,2,-107
F00114,Kapisztrán tér,47.504157,19.029302,,,,1,131
F00115,Szanatórium utca (Vadaspark),47.520539,18.938771,,,,1,-172
F00116,Szanatórium utca (Vadaspark),47.520206,18.938865,,,,1,14
F00117,Kökörcsin utca,47.577054,18.938353,,,,2,-22
F00118,Kökörcsin utca,47.576068,18.938853,,,,2,152
F00119,Fenyőgyöngye,47.540373,19.006161,,,,2,-165
F00120,Nyereg út,47.537210,19.014226,,,,2,-40
F00121,Nyereg út,47.537704,19.013455,,,,2,147
F00122,Pál-völgyi cseppkőbarlang,47.533172,19.016513,,,,2,-50
F00123,Pál-völgyi cseppkőbarlang,47.532938,19.016726,,,,2,128
F00124,Csalit utca,47.529481,19.016412,,,,1,-93
F00125,Csalit utca,47.529338,19.017076,,,,1,86
F00126,Virág Benedek utca,47.530710,19.026927,,,,2,-63
F00127,Szépvölgyi út,47.530773,19.026409,,,,2,113
F00128,Folyondár utca,47.529478,19.030141,,,,2,-63
F00129,Folyondár utca (Szépvölgyi út),47.529280,19.030407,,,,2,113
F00130,Ürömi utca,47.528183,19.033329,,,,2,-64
F00131,Ürömi utca,47.528039,19.033422,,,,2,112
F00132,Kolosy tér,47.527725,19.036715,,,,2,
F00133,Kolosy tér,47.527842,19.036888,,,,2,
F00135,Kolosy tér,47.527983,19.037660,,,,1,6
F00136,Kolosy tér,47.527687,19.037474,,,,1,-171
F00137,Kolosy tér,47.528586,19.039001,,,,1,14
F00138,Kolosy tér,47.526913,19.038204,,,,2,-171
F00139,Szépvölgyi út,47.527195,19.040181,F00139,,CSF00140,2,8
F00140,Szépvölgyi út,47.527410,19.040155,F00140,,CSF00140,2,-168
F00141,Margitsziget / Margit híd,47.514717,19.042521,,,,1,-92
F00142,Margitsziget / Margit híd,47.514439,19.044327,,,,1,118
F00143,Margitsziget / Margit híd,47.515986,19.043995,,,,1,12
F00144,Margitsziget / Margit híd,47.515788,19.043743,,,,1,-166
F00146,Margitsziget / Margit híd,47.514629,19.043264,,,,2,90
F00147,Labanc út,47.518988,18.981633,,,,1,-67
F00148,Labanc út,47.518970,18.980982,,,,1,96
F00149,Dénes utca,47.521633,18.968511,,,,1,-65
F00150,Dénes utca,47.521624,18.967940,,,,1,98
F00151,Baba utca,47.524228,19.013255,,,,1,-62
F00152,Baba utca,47.524237,19.012936,,,,1,114
F00153,Garas utca,47.511549,19.019194,,,,2,123
F00154,Garas utca,47.511280,19.019845,,,,2,-45
F00155,Városmajor,47.509568,19.014008,,,,1,-74
F00156,Városmajor,47.509595,19.013212,,,,2,-76
F00157,Városmajor,47.509550,19.013012,,,,2,108
F00158,Városmajor,47.509505,19.013690,,,,1,105
F00159,Szent János Kórház,47.510357,19.008366,,,,1,-40
F00160,Nagyajtai utca,47.513548,19.003093,,,,1,-48
F00161,Nagyajtai utca,47.513548,19.002854,,,,2,-50
F00162,Nagyajtai utca,47.513674,19.002655,,,,2,135
F00163,Nagyajtai utca,47.513548,19.002642,,,,2,128
F00164,Budagyöngye,47.516038,18.999533,,,,1,-46
F00165,Budagyöngye,47.516092,18.999188,,,,2,-42
F00166,Budagyöngye,47.516663,18.997968,,,,2,112
F00167,Budagyöngye,47.516146,18.998975,,,,2,136
F00168,Szépilona,47.517664,18.995110,,,,1,-71
F00169,Szépilona,47.517494,18.992955,,,,1,89
F00170,Szépilona,47.517520,18.995270,,,,1,89
F00171,Kuruclesi út,47.518462,18.985346,,,,1,-78
F00172,Kuruclesi út,47.518423,18.984581,,,,1,96
F00173,Vízművek,47.520170,18.973333,,,,1,-69
F00174,Vízművek,47.520036,18.973360,,,,1,98
F00175,Bölcsőde,47.523625,18.962055,,,,1,-54
F00176,Bölcsőde,47.523661,18.961524,,,,2,109
F00177,Irén utca,47.524594,18.958747,,,,1,-67
F00178,Irén utca,47.524468,18.958734,,,,2,33
F00179,"Szépjuhászné, Gyermekvasút",47.527298,18.954068,,,,1,-29
F00180,"Szépjuhászné, Gyermekvasút",47.527073,18.954042,,,,1,146
F00181,Laktanya,47.526789,18.948279,,,,1,-148
F00182,Laktanya,47.526663,18.948412,,,,1,32
F00183,Országos Korányi Intézet,47.522736,18.941568,,,,1,-121
F00184,Országos Korányi Intézet,47.522367,18.941158,,,,1,52
F00185,"Margit híd, budai hídfő",47.515843,19.039533,F00185,,CSF00185,2,-2
F00186,"Margit híd, budai hídfő",47.514908,19.039227,F00186,,CSF00185,2,180
F00187,Bem József tér,47.512046,19.039322,,,,1,5
F00188,Bem József tér,47.511308,19.038221,,,,1,175
F00189,"Margit híd, budai hídfő H",47.514546,19.038897,,,,1,88
F00190,"Margit híd, budai hídfő H",47.514420,19.038831,,,,1,72
F00191,"Margit híd, budai hídfő H",47.514645,19.036653,,,,2,-90
F00192,"Margit híd, budai hídfő H",47.514618,19.038193,,,,1,-92
F00193,Horvát utca,47.511119,19.034570,,,,1,-7
F00194,Horvát utca,47.510238,19.034451,,,,1,177
F00195,Mechwart liget,47.511353,19.032247,,,,1,-11
F00196,Mechwart liget,47.511236,19.032074,,,,2,132
F00197,Mechwart liget,47.510547,19.030473,,,,2,-108
F00198,Mechwart liget,47.510778,19.031462,,,,1,-117
F00199,Mechwart liget,47.510939,19.032114,,,,1,58
F00200,Mechwart liget,47.510516,19.031225,,,,2,58
F00201,Füge utca,47.513933,19.027387,,,,1,-68
F00202,Füge utca,47.513942,19.026750,,,,1,99
F00203,Rét utca,47.514589,19.024294,,,,1,-44
F00204,Rét utca,47.514715,19.023855,,,,1,134
F00205,Ady Endre utca,47.516802,19.024293,,,,1,-44
F00206,Ady Endre utca,47.516640,19.024186,,,,1,58
F00207,Tapolcsányi utca,47.517504,19.021143,,,,1,-105
F00208,Tapolcsányi utca,47.517368,19.020907,,,,1,90
F00209,Eszter utca,47.520111,19.021914,,,,1,-25
F00210,Eszter utca,47.520084,19.021729,,,,1,149
F00211,Vend utca,47.521685,19.020480,,,,1,-49
F00212,Vend utca,47.521082,19.021064,,,,1,153
F00213,Pusztaszeri körönd,47.523213,19.017398,,,,1,-117
F00214,Pusztaszeri körönd,47.523096,19.017757,,,,1,77
F00215,Pusztaszeri körönd,47.522826,19.017452,,,,1,-45
F00216,Pusztaszeri körönd,47.522682,19.017478,,,,1,114
F00217,Vend utca,47.523612,19.020436,,,,2,-100
F00218,Vend utca,47.523468,19.020688,,,,2,72
F00219,Pusztaszeri út,47.524377,19.023091,,,,2,-22
F00220,Cimbalom utca,47.524098,19.023052,,,,2,157
F00221,Vérhalom tér,47.520903,19.025140,,,,1,1
F00222,Vérhalom tér,47.520579,19.024769,,,,1,92
F00223,Vérhalom utca,47.519835,19.028750,,,,2,15
F00224,Mandula utca,47.519638,19.028524,,,,2,-155
F00225,Sarolta utca,47.522453,19.031803,,,,2,
F00226,Kavics utca,47.521149,19.031870,,,,2,6
F00227,Vérhalom utca,47.519063,19.033424,,,,2,5
F00228,Szemlőhegy utca,47.516948,19.027716,,,,2,-60
F00229,Rómer Flóris utca,47.516795,19.027901,,,,2,111
F00230,Zivatar utca,47.515626,19.031659,,,,2,-61
F00231,Zivatar utca,47.515698,19.031181,,,,2,116
F00232,Margit körút,47.513846,19.033957,,,,2,136
F00233,Apostol utca,47.514655,19.033226,,,,2,-43
F00234,"Margit híd, budai hídfő H",47.515985,19.039521,,,,1,-11
F00235,"Margit híd, budai hídfő H",47.515365,19.039282,,,,1,168
F00236,"Margit híd, budai hídfő H",47.515041,19.038937,,,,1,106
F00237,"Margit híd, budai hídfő H",47.515518,19.038339,,,,1,-4
F00239,Szent Lukács Gyógyfürdő,47.517118,19.036520,,,,1,-18
F00240,Szent Lukács Gyógyfürdő,47.516822,19.036507,,,,1,152
F00241,Komjádi Béla utca,47.520626,19.036825,,,,1,10
F00242,Komjádi Béla utca,47.520343,19.036590,,,,1,-167
F00243,Zsigmond tér,47.524251,19.036930,,,,1,0
F00244,Zsigmond tér,47.523954,19.036824,,,,1,180
F00245,Zsigmond tér,47.524991,19.037951,,,,1,9
F00246,Zsigmond tér,47.524053,19.037421,,,,1,-170
F00247,Császár-Komjádi uszoda,47.521409,19.038272,,,,1,2
F00248,Császár-Komjádi uszoda,47.519610,19.038046,,,,1,173
F00249,Felhévízi utca,47.526579,19.030357,,,,2,-88
F00250,Felhévízi utca,47.527131,19.031417,,,,2,-5
F00251,Pusztaszeri út 25.,47.527787,19.028482,,,,2,-53
F00252,Pusztaszeri út 25.,47.527562,19.028415,,,,2,162
F00253,Alsó Zöldmáli út,47.528353,19.027379,,,,2,0
F00254,Alsó Zöldmáli út,47.528227,19.027100,,,,2,179
F00255,Szemlő-hegyi-barlang,47.528811,19.024670,,,,2,-90
F00256,Szemlő-hegyi-barlang,47.528721,19.024165,,,,2,84
F00257,Zöldmáli lejtő,47.528703,19.022000,,,,2,-101
F00258,Zöldmáli lejtő,47.528550,19.021629,,,,2,76
F00259,Zöldkert út,47.529608,19.011004,,,,2,-80
F00260,Zöldkert út,47.529393,19.011163,,,,2,43
F00261,Pitypang utca,47.530037,19.008683,,,,1,-63
F00262,Pitypang utca,47.529779,19.009078,,,,2,107
F00264,Verecke lépcső,47.529019,19.004288,,,,1,-60
F00265,Verecke lépcső,47.529117,19.003624,,,,1,73
F00266,Verecke lépcső,47.529027,19.002562,,,,1,-106
F00267,Tömörkény utca,47.527437,19.007649,,,,1,-19
F00268,Tömörkény utca,47.527185,19.007702,,,,1,150
F00269,Móricz Zsigmond Gimnázium,47.525387,19.009988,,,,1,-59
F00270,Móricz Zsigmond Gimnázium,47.525522,19.009310,,,,1,112
F00271,Vöröstorony lépcső,47.531354,18.997248,,,,1,-52
F00272,Vöröstorony lépcső,47.530905,18.998032,,,,1,86
F00273,Nagybányai út,47.533628,18.993368,,,,1,
F00276,Pasaréti tér,47.523636,18.994268,,,,1,
F00278,Pasaréti tér,47.523494,18.992829,,,,2,-129
F00279,Pasaréti tér,47.523548,18.993187,,,,2,42
F00280,Harangvirág utca,47.521794,18.997536,,,,1,-46
F00281,Harangvirág utca,47.521398,18.997881,,,,1,142
F00282,Virág árok,47.519178,19.000990,,,,2,-28
F00283,Virág árok,47.519501,19.000446,,,,2,131
F00284,Gábor Áron utca / Pasaréti út,47.516193,19.004525,,,,1,-23
F00285,Gábor Áron utca / Pasaréti út,47.516742,19.003940,,,,1,150
F00286,Júlia utca,47.514243,19.007221,,,,2,-36
F00287,Júlia utca,47.514665,19.006491,,,,2,120
F00288,Vasas sportpálya,47.511940,19.008418,,,,1,-38
F00289,Vasas sportpálya,47.511464,19.008896,,,,1,101
F00290,Fenyves utca,47.523363,19.002297,,,,2,
F00291,Fenyves utca,47.523219,19.002430,,,,2,
F00292,Tüske utca,47.521197,19.006362,,,,2,-15
F00293,Bimbó köz,47.521799,19.005565,,,,2,120
F00294,Gábor Áron utca,47.519642,19.010466,,,,2,-56
F00295,Endrődi Sándor utca,47.521118,19.012231,,,,2,57
F00296,Lóczy Lajos utca,47.519039,19.009617,,,,2,-174
F00297,Hankóczy Jenő utca,47.516889,19.008902,,,,2,132
F00298,Zilah utca,47.515604,19.011558,,,,2,128
F00299,Detrekő utca,47.517349,19.012433,,,,2,-27
F00300,Balogvár utca,47.515396,19.014549,,,,2,-34
F00301,Ruszti út,47.514993,19.014572,,,,2,25
F00302,Rókushegyi lépcső,47.512889,19.017056,,,,2,-50
F00303,Lorántffy Zsuzsanna út,47.512574,19.017388,,,,2,130
F00304,Ezredes utca,47.510452,19.021067,,,,2,127
F00305,Fény utcai piac,47.508275,19.023766,,,,1,99
F00306,Széna tér,47.508484,19.026989,,,,2,-140
F00307,Széna tér,47.508114,19.026739,,,,1,-144
F00308,Széna tér,47.508483,19.027323,,,,1,44
F00309,Széna tér,47.508376,19.027374,,,,2,36
F00310,Kelemen László utca,47.522421,18.989152,,,,2,137
F00311,Kelemen László utca,47.521667,18.990427,,,,2,-43
F00312,Kelemen László utca,47.521970,18.990313,,,,2,-42
F00313,Kelemen László utca,47.521682,18.990539,,,,2,122
F00314,Zuhatag sor,47.526078,18.985992,,,,2,-32
F00315,Zuhatag sor,47.526114,18.985806,,,,2,148
F00316,Nagyhíd,47.528541,18.983692,,,,2,-30
F00317,Nagyhíd,47.528245,18.983825,,,,2,140
F00318,Vadaskerti utca,47.531796,18.980992,,,,2,-31
F00319,Vadaskerti utca,47.531885,18.980780,,,,2,139
F00320,Budenz út,47.520290,18.988862,,,,2,98
F00321,Széher út,47.525994,18.976838,,,,2,
F00322,Tárogató út,47.527435,18.979439,,,,2,-123
F00323,Bölöni György utca,47.525774,18.984460,,,,2,-45
F00324,Bölöni György utca,47.525837,18.984168,,,,2,135
F00325,Szerb Antal utca,47.528066,18.981456,,,,2,-32
F00326,Szerb Antal utca,47.528371,18.980938,,,,2,142
F00327,Lipótmezei út,47.530529,18.978770,,,,2,-35
F00328,Lipótmezei út,47.530852,18.978252,,,,2,143
F00329,Nyéki út,47.534771,18.973917,,,,2,-45
F00330,Nyéki út,47.534574,18.973997,,,,2,135
F00331,Csibor utca,47.536729,18.969159,,,,2,-65
F00332,Csibor utca,47.536127,18.970568,,,,2,119
F00339,Bátori László utca,47.544676,18.963581,,,,2,13
F00340,Bátori László utca,47.544564,18.963389,,,,2,171
F00345,Heinrich István utca,47.539299,18.970955,,,,2,-70
F00346,Heinrich István utca,47.539263,18.970742,,,,2,109
F00347,Völgy utca,47.536739,18.975395,,,,2,-35
F00348,Völgy utca,47.536415,18.975621,,,,2,136
F00350,Ady lépcső,47.543555,18.944839,,,,2,133
F00351,Adyliget,47.547236,18.938309,,,,2,-60
F00352,Adyliget,47.546985,18.938721,,,,2,119
F00353,Villám utca,47.545027,18.952448,,,,2,-158
F00354,Villám utca,47.545244,18.952753,,,,2,24
F00355,Nagyrét utca,47.546566,18.952831,,,,2,65
F00356,Bükkfa utca,47.546482,18.960483,,,,2,-71
F00357,Bükkfa utca,47.546500,18.959978,,,,2,109
F00358,Hunyadi János utca,47.548581,18.964717,,,,2,-4
F00359,Hunyadi János utca,47.548077,18.964625,,,,2,173
F00360,Kossuth Lajos utca,47.552142,18.964273,,,,2,6
F00361,Kossuth Lajos utca,47.552079,18.964114,,,,2,-168
F00362,Kerényi Frigyes utca,47.553066,18.949338,,,,2,-11
F00363,Kerényi Frigyes utca,47.553079,18.949186,,,,1,169
F00364,Ábránd utca,47.551310,18.947242,,,,2,-11
F00365,Ábránd utca,47.551598,18.947002,,,,2,168
F00366,Turul utca,47.548119,18.949719,,,,2,-35
F00367,Turul utca,47.548308,18.949360,,,,2,148
F00368,Széchenyi utca,47.547718,18.954423,,,,1,-65
F00369,Széchenyi utca,47.547526,18.954643,,,,1,107
F00370,Turul utca (kishíd),47.548985,18.951763,,,,2,-31
F00371,Turul utca (kishíd),47.548881,18.951678,,,,1,147
F00372,Gondozási Központ,47.514092,19.015771,,,,1,-32
F00373,Gondozási Központ,47.514121,19.015622,,,,2,147
F00374,Arany János utca,47.554736,18.946079,,,,2,-12
F00375,Arany János utca,47.554853,18.945907,,,,2,169
F00376,Szirom utca,47.557960,18.940333,,,,2,-53
F00377,Szirom utca,47.557682,18.940706,,,,2,123
F00378,Kerekhegyi utca,47.559859,18.941910,,,,2,68
F00379,Kerekhegyi utca,47.560372,18.942016,,,,2,159
F00380,Máriaremetei kegytemplom,47.562786,18.946090,,,,2,-33
F00381,Máriaremetei kegytemplom,47.562408,18.945732,,,,2,-120
F00382,Köztársaság utca,47.566112,18.942934,,,,2,-33
F00383,Köztársaság utca,47.566417,18.942349,,,,2,148
F00384,Honfoglalás utca,47.568772,18.940391,,,,2,-31
F00385,Honfoglalás utca,47.568852,18.940151,,,,2,149
F00387,"Budaliget, Géza fejedelem útja",47.567706,18.936260,,,,2,-115
F00388,Csatlós utca,47.558264,18.948823,,,,2,-3
F00389,Csatlós utca,47.558804,18.948596,,,,2,171
F00390,Máriaremetei kegytemplom,47.562590,18.947579,,,,2,-13
F00391,Máriaremetei kegytemplom,47.562194,18.947553,,,,2,168
F00392,Bölény utca,47.564934,18.950028,,,,1,43
F00393,Bölény utca,47.565357,18.950465,,,,1,-125
F00394,Solymári elágazás,47.566797,18.955293,,,,2,-59
F00395,Solymári elágazás,47.566841,18.954920,,,,2,121
F00396,Szarvashegy utca,47.569301,18.948723,,,,2,-60
F00397,Szarvashegy utca,47.569274,18.948523,,,,2,120
F00398,Örökzöld utca,47.572355,18.944424,,,,2,-31
F00399,Örökzöld utca,47.571879,18.944704,,,,2,149
F00400,Templom utca (Kultúrkúria),47.564538,18.960194,,,,2,-64
F00401,Templom utca (Kultúrkúria),47.564591,18.959649,,,,1,83
F00402,Községház utca,47.562459,18.963260,,,,2,-25
F00403,Községház utca,47.562962,18.962741,,,,2,155
F00404,Mikszáth Kálmán utca,47.559195,18.965671,,,,2,-30
F00405,Mikszáth Kálmán utca,47.559762,18.965098,,,,2,155
F00406,Kölcsey utca,47.555310,18.965903,,,,2,26
F00407,Kölcsey utca,47.555697,18.965929,,,,2,-166
F00408,Szent János Kórház,47.509594,19.010039,,,,2,
F00409,Szent János Kórház,47.509728,19.009813,,,,2,88
F00410,Szent János Kórház,47.509818,19.009800,,,,1,84
F00411,Szent János Kórház,47.509837,19.009411,,,,2,-56
F00412,Széll Kálmán tér M,47.507673,19.024615,,,,1,-85
F00414,Kelemen László utca,47.522260,18.990825,,,,2,51
F00415,Kelemen László utca,47.522278,18.990599,,,,2,-130
F00416,Széher út 16.,47.521951,18.984624,,,,2,135
F00417,Bölöni György utca / Széher út,47.524126,18.980545,,,,2,126
F00422,Széll Kálmán tér M,47.507475,19.023859,,,,1,95
F00423,Vöröstorony utca,47.528570,18.999862,,,,2,-98
F00424,Vöröstorony utca,47.528471,18.999995,,,,2,82
F00425,Nyúl utca,47.508723,19.018044,,,,2,-79
F00426,Nyúl utca,47.508669,19.017872,,,,2,90
F00427,Nyúl utca,47.509002,19.017008,,,,1,-69
F00428,Nyúl utca,47.508625,19.018867,,,,1,100
F00429,Akadémia,47.519545,18.993431,,,,2,-44
F00430,Akadémia,47.519337,18.993900,,,,2,135
F00431,Akadémia,47.518943,18.994122,,,,2,135
F00432,Akadémia,47.519292,18.994126,,,,2,-45
F00433,Tücsök utca,47.585487,18.997590,,,,2,-39
F00434,Tücsök utca,47.585460,18.997430,,,,2,144
F00435,Pusztadombi utca,47.602488,19.056793,,,,2,-61
F00436,Égető utca,47.604054,19.052418,,,,2,-60
F00437,Táncsics Mihály utca,47.602723,19.051234,,,,2,-154
F00438,Gulácsy Lajos utca,47.602642,19.048242,,,,2,25
F00439,Gulácsy Lajos utca,47.602534,19.048003,,,,2,-152
F00440,Szőlőkert utca,47.554889,19.040682,,,,2,-166
F00441,Szőlőkert utca,47.555330,19.041001,,,,2,14
F00442,Donát utca,47.604207,19.043933,,,,2,106
F00443,Bojtár utca 49.,47.559440,19.039791,,,,2,-78
F00444,Bojtár utca 49.,47.559530,19.038303,,,,2,100
F00445,Templom utca,47.600312,19.046620,,,,2,22
F00446,Templom utca,47.600123,19.046354,,,,2,-159
F00447,Hősök tere,47.598153,19.043987,,,,2,-62
F00448,Hősök tere,47.597839,19.044652,,,,2,105
F00449,Tamás utca,47.599601,19.041154,,,,2,-57
F00450,Tamás utca,47.599385,19.041447,,,,2,113
F00451,Pince köz,47.601598,19.036100,,,,2,
F00452,Hősök tere,47.597596,19.045662,,,,2,6
F00453,Hősök tere,47.598063,19.045569,,,,2,-175
F00454,Zemplén Győző utca,47.596121,19.045530,,,,2,2
F00455,Zemplén Győző utca,47.595419,19.045317,,,,2,180
F00456,Nád utca,47.593989,19.049120,,,,2,94
F00457,Nád utca,47.594115,19.048442,,,,2,-87
F00458,Pünkösdfürdő utca,47.594962,19.051673,,,,1,-152
F00459,Pünkösdfürdő utca,47.594908,19.051833,,,,1,26
F00460,Békásmegyer H,47.598126,19.054266,,,,2,28
F00461,Békásmegyer H,47.597883,19.054080,F00461,,CSF00461,2,
F00462,Szolgáltatóház,47.601212,19.058056,,,,2,25
F00463,Szolgáltatóház,47.601229,19.057897,,,,2,-155
F00464,Hímző utca,47.597200,19.058734,,,,2,-79
F00465,Hímző utca,47.597047,19.059505,,,,2,93
F00466,Medgyessy Ferenc utca,47.594899,19.058175,,,,1,92
F00467,Medgyessy Ferenc utca,47.595131,19.056792,,,,2,-76
F00468,Békásmegyer H,47.597471,19.056261,,,,1,-41
F00469,Békásmegyer H,47.598207,19.055835,,,,2,-154
F00471,Békásmegyer,47.598594,19.055064,F00471,,CS009275,2,27
F00472,Békásmegyer,47.597587,19.054133,F00472,,CS009275,2,-149
F00473,Madzsar József utca / Pünkösdfürdő utca,47.595284,19.054399,,,,2,-85
F00474,Madzsar József utca / Pünkösdfürdő utca,47.595176,19.054598,,,,2,96
F00475,Madzsar József utca / Pünkösdfürdő utca,47.594861,19.053747,,,,2,23
F00476,Madzsar József utca / Pünkösdfürdő utca,47.594690,19.052790,,,,2,-156
F00477,Szent István utca,47.592415,19.052111,,,,2,21
F00478,Csillaghegy H,47.585804,19.047125,,,,2,96
F00479,Csillaghegy H,47.586110,19.045371,,,,2,-70
F00480,Csillaghegy,47.585948,19.044932,F00480,,CSF00481,2,25
F00481,Csillaghegy,47.586272,19.045078,F00481,,CSF00481,2,-153
F00482,Szent István utca,47.590814,19.049851,,,,2,-120
F00483,Aquincum,47.567968,19.048641,F00483,,CSF00483,2,-15
F00484,Aquincum,47.566541,19.048814,F00484,,CSF00483,2,-167
F00485,Római tér,47.569821,19.048481,,,,2,-8
F00486,Monostori út,47.573140,19.050621,,,,2,96
F00487,Rómaifürdő,47.576225,19.048721,F00487,,CSF00487,2,6
F00488,Rómaifürdő,47.575145,19.048415,F00488,,CSF00487,2,-174
F00489,Rómaifürdő H,47.575622,19.049013,,,,2,7
F00490,Czetz János köz,47.578653,19.050502,,,,2,94
F00491,Czetz János köz,47.578761,19.050156,,,,2,-87
F00492,Czetz János köz,47.578998,19.048961,,,,1,-176
F00493,Attila utca,47.579328,19.052762,,,,2,21
F00494,Attila utca,47.579697,19.052895,,,,2,-139
F00495,Huba utca,47.581342,19.054477,,,,2,18
F00496,Huba utca,47.581657,19.054543,,,,2,-149
F00497,Hunyadi utca,47.584949,19.056099,,,,2,9
F00498,Hunyadi utca,47.584805,19.055900,,,,2,-167
F00499,Pók utca,47.565278,19.057970,,,,2,-80
F00500,Dósa utca,47.575820,19.056616,,,,2,-84
F00501,Dósa utca,47.575640,19.057666,,,,2,87
F00502,Kadosa utca,47.571260,19.054130,,,,2,91
